color_variant_id,container,reprocess
1000016227699,in-media-ea,
1000013095939,in-media,
1000014840816,in-media,
1000015515967,in-media,
1000015518763,in-media,
1000016068944,in-media,
1000014840814,in-media,
1000014840840,in-media,
1000014874488,in-media,
1000015152150,in-media,
1000015288459,in-media,
1000015483237,in-media,
1000015495122,in-media,
1000015518839,in-media,
1000015553641,in-media,
1000015638144,in-media,
1000015073187,in-media,
1000015495100,in-media,
1000015540716,in-media-ea,
1000015638176,in-media-ea,
1000013095937,in-media,
1000014790477,in-media,
1000015288453,in-media,
1000015393947,in-media,
1000015518724,in-media,
1000015530350,in-media,
1000015638118,in-media,
1000012217912,in-media,
1000013096197,in-media,
1000014835771,in-media,
1000015393469,in-media,
1000015441470,in-media,
1000015456386,in-media,
1000015582040,in-media-ea,
