color_variant_id,container,reprocess
1100001358-Green-Green,in-media,true
1100001660-White-White,in-media,true
1100003055-Yellow-Yellow,in-media-ea,true
1100003181-Pink-Pink,in-media-ea,true
1100003182-Multicolour,in-media-ea,true
1100003282-White-White,in-media-ea,true
1100003355-Purple-Purple,in-media-ea,true
1100003480-Multicolour,in-media-ea,true
1100004134-Pink-Pink,in-media-ea,true
1100004404-Green-Green,in-media-ea,true
1100004678-Green-Green,in-media-ea,true
1100004690-White-White,in-media,true
1100004694-Pink-Pink,in-media,true
1100004695-Pink-Pink,in-media,true
1100004772-White-White,in-media-ea,true
1000014376864-Black-Black,in-media,true
1000014376912-Blue-Blue,in-media,true
1000014415398-Multicolour,in-media,true
1000015056062-Pink-Pink,in-media,true
1000015329156-Multicolour,in-media,true
1000015593037-Pink-Pink,in-media,true
1000015593067-Pink-Pink,in-media,true
1000015593172-Beige-Cream,in-media,true
1000015602472-White-White,in-media-ea,true
1000015604652-Blue-Blue,in-media,true
1000015723303-Pink-Pink,in-media-ea,true
1000015723316-Yellow-Yellow,in-media-ea,true
1100001781-Multicolour,in-media,true
1100002925-White-White,in-media-ea,true
1100003430-Multicolour,in-media-ea,true
1000015593097-Pink-Pink,in-media,true
1000015593412-Pink-Pink,in-media,true
1000015602498-White-White,in-media,true
1000015605994-Pink-Pink,in-media,true
1000015680958-Multicolour,in-media-ea,true
1000015681138-Multicolour,in-media,true
1000015681168-Multicolour,in-media,true
1000016036598-Pink-Pink,in-media,true
1000016055813-Blue-Blue,in-media,true
1100001888-Multicolour,in-media-ea,true
1100004199-Green-Green,in-media-ea,true
1100004202-White-White,in-media-ea,true
1100004693-Pink-Pink,in-media,true
1100004771-Blue-Blue,in-media,true
1000014265051-Green-GREEN,in-media,true
1000014265326-White-WHITE,in-media,true
1000015592962-Beige-Cream,in-media,true
1000015593052-White-White,in-media,true
1000015593187-Pink-Pink,in-media,true
1000015593232-Multicolour,in-media,true
1000015593322-Multicolour,in-media,true
1000015600940-Green-Green,in-media,true
1000015602563-White-White,in-media,true
1000015605328-Multicolour,in-media,true
1000015680943-Multicolour,in-media,true
1000015717461-Pink-Pink,in-media,true
1000015723837-White-White,in-media-ea,true
1000015723850-Pink-Pink,in-media,true
1000016039528-White-White,in-media-ea,true
1000016055798-Blue-Blue,in-media,true
1100001776-Blue-Blue,in-media-ea,true
1100003029-Pink-Pink,in-media-ea,true
1100003281-Blue-Blue,in-media-ea,true
1100003530-White-White,in-media-ea,true
1100004213-Pink-Pink,in-media-ea,true
1100004689-White-White,in-media,true
1000014350410-Blue-BLUE,in-media,true
1000014590294-Black-Black,in-media,true
1000015171325-Pink-Pink,in-media,true
1000015238748-White-White,in-media,true
1000015333044-White-White,in-media,true
1000015591555-Multicolour,in-media,true
