color_variant_id,container,reprocess
1000015717489-Yellow-Yellow,in-media,true
1000015719469-Beige-Beige,in-media,true
1000015719486-White-White,in-media,true
1000015779285-Cream-Beige,in-media,true
1000015779319-Black-Black,in-media-ea,true
1000015780400-White-White,in-media,true
1000015835718-Cream-Beige,in-media,true
1000015908546-Blue-Blue,in-media,true
1000015912063-Black-Black,in-media,true
1000015924272-Pink-Pink,in-media,true
1000015924374-Multicolour,in-media-ea,true
1000015924510-Purple-Purple,in-media,true
1000015924612-White-White,in-media,true
1000015924748-White-White,in-media,true
1000016033658-Pink-Pink,in-media,true
1100000035-Blue-Blue,in-media-ea,true
1100000037-Blue-Blue,in-media-ea,true
1100000064-Pink-Pink,in-media-ea,true
1100000078-Pink-Pink,in-media,true
1100000850-Green-Green,in-media,true
1100000853-Cream-Beige,in-media,true
1100001710-White-White,in-media-ea,true
1100001716-Green-Green,in-media-ea,true
1100001799-Pink-Pink,in-media-ea,true
1100001810-Blue-Blue,in-media-ea,true
1100001813-Pink-Pink,in-media-ea,true
1100003040-Purple-Purple,in-media-ea,true
1100003044-Green-Green,in-media-ea,true
1100003049-Yellow-Yellow,in-media,true
1100003196-Yellow-Yellow,in-media-ea,true
1100003242-White-White,in-media-ea,true
1100003284-Pink-Pink,in-media-ea,true
1100003364-Green-Green,in-media-ea,true
1100003460-Grey-Grey,in-media-ea,true
1100003484-Green-Green,in-media-ea,true
1100003513-Black-Black,in-media-ea,true
1100004707-White-White,in-media,true
1100004806-Pink-Pink,in-media-ea,true
1000014590694-White-White,in-media-ea,true
1000015056180-Pink-Pink,in-media,true
1000015056372-Cream-Beige,in-media,true
1000015056406-Black-Black,in-media,true
1000015173403-Beige-Beige,in-media,true
1000015173429-White-White,in-media,true
1000015173549-White-White,in-media,true
1000015234888-Cream-Beige,in-media,true
1000015235267-White-White,in-media,true
1000015238789-White-White,in-media,true
1000015252505-Cream-Beige,in-media,true
1000015369724-Pink-Pink,in-media,true
1000015369853-Pink-Pink,in-media,true
1000015591884-Pink-Pink,in-media-ea,true
1000015593769-Pink-Peach,in-media,true
1000015593808-Peach-Pink,in-media,true
1000015593821-Pink-Pink,in-media,true
1000015668097-White-White,in-media,true
1000015668149-Cream-Beige,in-media,true
1000015668227-Cream-Beige,in-media,true
1000015680001-White-White,in-media,true
1000015680235-Multicolour,in-media,true
1000015680339-Multicolour,in-media-ea,true
1000015680560-White-White,in-media-ea,true
1000015681476-Blue-Blue,in-media-ea,true
1000015717567-Red-Red,in-media,true
1000015719877-Pink-Pink,in-media-ea,true
1000015779207-Beige-Beige,in-media,true
1000015780348-Purple-Purple,in-media,true
1000015868449-Pink-Pink,in-media,true
1000015868466-Cream-Beige,in-media,true
1000015911935-Pink-Pink,in-media,true
1000015911948-Blue-Blue,in-media,true
1000015912046-White-White,in-media,true
1000015923625-Purple-Purple,in-media,true
1000015924425-Yellow-Yellow,in-media,true
1000015924663-White-White,in-media,true
1100000017-Purple-Purple,in-media-ea,true
1100000031-Yellow-Yellow,in-media-ea,true
1100000038-Red-Red,in-media-ea,true
1100000041-Blue-Blue,in-media-ea,true
1100000060-Green-Green,in-media,true
1100000077-White-White,in-media-ea,true
1100000080-Blue-Blue,in-media-ea,true
1100000090-White-White,in-media-ea,true
1100001694-White-White,in-media-ea,true
1100001698-White-White,in-media-ea,true
1100001699-Multicolour,in-media-ea,true
1100001700-White-White,in-media-ea,true
1100001712-Multicolour,in-media-ea,true
1100001713-Cream-Beige,in-media-ea,true
1100001715-Blue-Blue,in-media-ea,true
1100001719-Pink-Pink,in-media-ea,true
1100001727-White-White,in-media-ea,true
1100001757-Orange-Orange,in-media,true
1100001765-Yellow-Yellow,in-media-ea,true
1100001797-White-White,in-media-ea,true
1100001802-Cream-Beige,in-media-ea,true
1100001819-Pink-Pink,in-media-ea,true
1100001820-White-White,in-media-ea,true
1100001826-Pink-Pink,in-media-ea,true
1100001827-White-White,in-media-ea,true
1100001828-Yellow-Yellow,in-media-ea,true
1100001839-Pink-Pink,in-media-ea,true
1100001843-Gold-Gold,in-media-ea,true
1100001983-White-White,in-media-ea,true
1100001987-Red-Red,in-media-ea,true
1100003036-Pink-Pink,in-media-ea,true
1100003228-White-White,in-media-ea,true
1100003241-White-White,in-media-ea,true
1100003292-Purple-Purple,in-media-ea,true
1100003310-Multicolour,in-media-ea,true
1100003331-Yellow-Yellow,in-media-ea,true
1100004703-White-White,in-media,true
1100004705-White-White,in-media,true
1100004820-White-White,in-media-ea,true
1100004827-Pink-Pink,in-media,true
1100005024-White-White,in-media,true
1000014272475-Pink-Pink,in-media,true
1000014376996-Blue-Blue,in-media,true
1000014377073-Black-Black,in-media,true
1000014410367-Purple-PURPLE,in-media,true
1000014570685-White-White,in-media,true
1000014571628-Red-Red,in-media,true
1000014572172-White-White,in-media,true
1000014590839-Blue-Blue,in-media,true
1000014591186-Black-Black,in-media-ea,true
1000014591186-White-White,in-media-ea,true
1000014591329-Pink-Pink,in-media,true
1000014655881-Pink-Pink,in-media-ea,true
1000014824060-Pink-Pink,in-media,true
1000015056321-Pink-Pink,in-media,true
1000015060368-Red-Red,in-media,true
1000015060419-Grey-Grey,in-media,true
1000015060623-Multicolour,in-media,true
1000015060657-Cream-Beige,in-media,true
1000015060844-Cream-Beige,in-media,true
1000015060861-Cream-Beige,in-media,true
1000015060912-Grey-Grey,in-media,true
1000015171511-Black-Black,in-media,true
1000015172290-Blue-Blue,in-media,true
1000015173416-White-White,in-media,true
1000015173566-Pink-Pink,in-media,true
1000015173861-Pink-Pink,in-media,true
1000015175254-White-White,in-media,true
1000015175267-Pink-Pink,in-media,true
1000015175301-Cream-Beige,in-media,true
1000015235017-White-White,in-media,true
1000015235131-Pink-Pink,in-media,true
1000015235182-Green-Green,in-media,true
1000015235284-Blue-Blue,in-media,true
1000015236373-White-White,in-media,true
1000015237775-Blue-Blue,in-media,true
1000015238897-Yellow-Yellow,in-media,true
1000015238965-White-White,in-media,true
1000015328827-Multicolour,in-media-ea,true
1000015328879-Multicolour,in-media,true
1000015369750-White-White,in-media,true
1000015557800-Grey-Grey,in-media,true
1000015557817-Pink-Pink,in-media,true
1000015593587-Blue-Blue,in-media-ea,true
1000015593691-Pink-Pink,in-media,true
1000015680443-Multicolour,in-media-ea,true
1000015680469-Multicolour,in-media-ea,true
1000015680534-Multicolour,in-media,true
1000015720007-Pink-Pink,in-media,true
1000015720046-Pink-Pink,in-media-ea,true
1000015780335-White-White,in-media,true
1000015795655-Purple-Purple,in-media,true
1000015795694-Pink-Pink,in-media-ea,true
1000015835769-Pink-Pink,in-media,true
1000015878360-Multicolour,in-media,true
1000015878377-Pink-Pink,in-media,true
1000015891552-White-White,in-media,true
1000015912012-Pink-Pink,in-media,true
1000015924714-Black-Black,in-media,true
1000015955262-Multicolour,in-media,true
1000015955275-Multicolour,in-media,true
1000015960497-Multicolour,in-media,true
1000016040757-Orange-Orange,in-media,true
1100000039-Purple-Purple,in-media,true
1100000084-Pink-Pink,in-media-ea,true
1100000781-Beige-Beige,in-media-ea,true
1100001693-Pink-Pink,in-media-ea,true
1100001717-White-White,in-media-ea,true
1100001726-Pink-Pink,in-media-ea,true
1100001761-Green-Green,in-media-ea,true
1100001794-Multicolour,in-media,true
1100001831-White-White,in-media-ea,true
1100003193-White-White,in-media,true
1100003288-White-White,in-media,true
1100003365-Pink-Pink,in-media,true
1100003368-Green-Green,in-media,true
1100003396-Cream-Beige,in-media-ea,true
1100003404-Pink-Pink,in-media-ea,true
1100003405-Multicolour,in-media,true
1100003407-White-White,in-media-ea,true
1100003457-Orange-Orange,in-media-ea,true
1100004766-Pink-Pink,in-media,true
1100004807-Yellow-Yellow,in-media-ea,true
1000014377045-Blue-Blue,in-media,true
1000014436144-White-WHITE,in-media,true
1000014570894-White-White,in-media,true
1000014571189-White-White,in-media,true
1000014590852-Pink-Pink,in-media,true
1000014590891-Pink-Pink,in-media,true
1000014591131-Pink-Pink,in-media,true
1000014834165-Pink-Pink,in-media,true
1000015056270-Grey-Grey,in-media,true
1000015056355-Black-Black,in-media,true
1000015056423-Pink-Pink,in-media,true
1000015060606-Grey-Grey,in-media,true
1000015060691-Pink-Pink,in-media,true
1000015072188-Cream-Beige,in-media,true
1000015171477-Cream-Beige,in-media,true
1000015173481-Pink-Pink,in-media,true
1000015175284-White-White,in-media,true
1000015234341-Beige-Beige,in-media,true
1000015234758-Pink-Pink,in-media,true
1000015234849-Blue-Blue,in-media,true
1000015235377-Green-Green,in-media,true
1000015235394-White-White,in-media,true
1000015236390-Pink-Pink,in-media,true
1000015236458-White-White,in-media,true
1000015236475-Pink-Pink,in-media,true
1000015237788-Green-Green,in-media,true
1000015237814-Blue-Blue,in-media,true
1000015238828-Cream-Beige,in-media,true
1000015328866-Multicolour,in-media,true
1000015369620-Pink-Pink,in-media,true
1000015369819-Pink-Pink,in-media,true
1000015369938-White-White,in-media,true
1000015369955-Pink-Pink,in-media,true
1000015373802-White-White,in-media,true
1000015591652-Pink-Pink,in-media,true
1000015591729-Yellow-Yellow,in-media,true
1000015593678-LightPink-Pink,in-media,true
1000015593717-LightPink-Pink,in-media,true
1000015593756-Pink-Pink,in-media,true
1000015680300-Multicolour,in-media,true
1000015680313-Multicolour,in-media,true
1000015680417-Multicolour,in-media-ea,true
1000015680456-Multicolour,in-media-ea,true
1000015719435-Green-Green,in-media,true
1000015719981-Pink-Pink,in-media,true
1000015720033-Red-Red,in-media,true
1000015720228-White-White,in-media,true
1000015779302-Pink-Pink,in-media-ea,true
1000015780166-Red-Red,in-media,true
1000015780296-Blue-Blue,in-media,true
1000015795707-White-White,in-media,true
1000015835650-Cream-Beige,in-media,true
1000015835735-Pink-Pink,in-media,true
1000015835871-Pink-Pink,in-media,true
1000015924697-White-White,in-media,true
1000015924731-Blue-Blue,in-media,true
1000016033705-Yellow-Yellow,in-media,true
1000016040740-Multicolour,in-media,true
1100000034-Pink-Pink,in-media,true
1100000061-Yellow-Yellow,in-media,true
1100000063-White-White,in-media-ea,true
1100000351-Pink-Pink,in-media-ea,true
1100001696-Pink-Pink,in-media,true
1100001697-Pink-Pink,in-media-ea,true
1100001702-Pink-Pink,in-media-ea,true
1100001704-Purple-Purple,in-media-ea,true
1100001705-White-White,in-media-ea,true
1100001706-White-White,in-media-ea,true
1100001708-Gold-Gold,in-media-ea,true
1100001711-Cream-Beige,in-media-ea,true
1100001721-White-White,in-media,true
1100001728-Green-Green,in-media-ea,true
1100001764-White-White,in-media,true
1100001838-Blue-Blue,in-media-ea,true
1100001842-Cream-Beige,in-media-ea,true
1100001982-Green-Green,in-media-ea,true
1100003079-Pink-Pink,in-media-ea,true
1100003291-Pink-Pink,in-media-ea,true
1100003435-Green-Green,in-media-ea,true
1000014376985-Blue-Blue,in-media,true
1000014377058-Blue-Blue,in-media,true
1000014571271-Pink-Pink,in-media,true
1000014571588-Purple-Purple,in-media,true
1000014571649-Red-Red,in-media,true
1000014571668-White-White,in-media,true
1000014571687-Black-Black,in-media,true
1000014591144-Grey-Grey,in-media,true
1000014591247-Blue-Blue,in-media,true
1000014591308-Blue-Blue,in-media,true
1000014824081-Grey-Grey,in-media,true
1000015059349-Red-Red,in-media,true
1000015060776-Blue-Blue,in-media,true
1000015173442-Beige-Beige,in-media,true
1000015235148-Blue-Blue,in-media,true
1000015235165-Pink-Pink,in-media,true
1000015235199-Blue-Blue,in-media,true
1000015236526-Pink-Pink,in-media,true
1000015369836-White-White,in-media,true
