color_variant_id,container,reprocess
1100001436-Beige-Beige,in-media-ea,true
1100001445-Multicolour,in-media,true
1100001772-Yellow-Yellow,in-media,true
1100001774-Green-Green,in-media-ea,true
1100001858-Grey-Grey,in-media-ea,true
1100001861-White-White,in-media-ea,true
1100001862-Green-Green,in-media-ea,true
1100001877-Multicolour,in-media-ea,true
1100001883-White-White,in-media,true
1100003111-Multicolour,in-media-ea,true
1100003118-Grey-Grey,in-media,true
1100003120-Blue-Blue,in-media,true
1100003248-Multicolour,in-media,true
1100004218-Green-Green,in-media-ea,true
1100004559-White-White,in-media-ea,true
