sku_id,container,category
1000011315064-White-White,in-media-ea,men-sportswear
1000005621928-Kira-Open-Black-Black,in-media,men-sportswear
1000016284719-White-OffWhite,in-media-ea,men-sportswear
1000016285140-Red-Wine,in-media-ea,men-sportswear
1000016214218-Black-Black,in-media,men-sportswear
1000016214218-Green-DustOlive,in-media-ea,men-sportswear
1000016214218-Grey-DarkGrey,in-media,men-sportswear
1000016235862-Blue-Blue,in-media-ea,men-sportswear
1000015565885-Grey-LightGrey,in-media-ea,men-sportswear
1000015565906-Grey-Grey,in-media,men-sportswear
1000016285244-Grey-Taupe,in-media-ea,men-sportswear
1000015611331-Beige-Beige,in-media,men-sportswear
1000015610716-Blue-Navy,in-media-ea,men-sportswear
1000003426336-Brown-DarkBrown,in-media-ea,men-sportswear
1000003426336-Grey-Charcoal,in-media-ea,men-sportswear
1000016235819-Blue-Navy,in-media-ea,men-sportswear
1000016235973-White-White,in-media-ea,men-sportswear
1000013384956-Beige-Beige,in-media-us,men-sportswear
1000013384956-Black-Black,in-media-us,men-sportswear
1000013384956-Blue-DarkTeal,in-media,men-sportswear
1000013384956-Blue-Navy,in-media-ea,men-sportswear
1000013384956-Green-Sage,in-media,men-sportswear
1000013384956-White-White,in-media-us,men-sportswear
1000015565927-Black-Black,in-media,men-sportswear
1000015610840-White-Ecru,in-media,men-sportswear
1000016214218-Beige-Beige,in-media-ea,men-sportswear
1000015749583-Blue-MidBlue,in-media-ea,men-sportswear
1000016284566-Grey-Charcoal,in-media-ea,men-sportswear
1000016235995-White-White,in-media-ea,men-sportswear
1000013384836-Beige-Beige,in-media,men-sportswear
1000013384836-Black-Black,in-media-us,men-sportswear
1000013384836-Blue-LightBlue,in-media,men-sportswear
1000013384836-Blue-Navy,in-media,men-sportswear
1000013384836-Brown-Brown,in-media-us,men-sportswear
1000013384836-Green-DarkOlive,in-media-us,men-sportswear
1000013384836-Green-LightOlive,in-media-us,men-sportswear
1000013384836-Green-Sage,in-media,men-sportswear
1000013384836-Grey-Charcoal,in-media,men-sportswear
1000013384836-White-OffWhite,in-media-us,men-sportswear
1000015749608-Grey-LightGrey,in-media-ea,men-sportswear
1000015610815-Black-Black,in-media,men-sportswear
1000016284694-White-White,in-media-ea,men-sportswear
1000016415464-Black-Black,in-media-ea,men-sportswear
1000016235973-Grey-Charcoal,in-media-ea,men-sportswear
1000016236042-Brown-Brown,in-media-ea,men-sportswear
1000016284566-White-White,in-media-ea,men-sportswear
1000016235808-Grey-Grey,in-media-ea,men-sportswear
1000014704494-Black-Black,in-media,men-sportswear
1000016235984-Blue-Navy,in-media-ea,men-sportswear
1000016235862-Black-Black,in-media-ea,men-sportswear
1000015567059-Blue-Navy,in-media,men-sportswear
1000015664908-Grey-Charcoal,in-media,men-sportswear
1000015610889-White-OffWhite,in-media,men-sportswear
1000013385887-Black-Black,in-media-us,men-sportswear
1000013385887-Blue-DarkTeal,in-media,men-sportswear
1000013385887-Brown-Brown,in-media-us,men-sportswear
1000013385887-Grey-CharcolMlng,in-media-us,men-sportswear
1000013385887-Grey-GreyMelange,in-media,men-sportswear
1000016235808-Black-Black,in-media-ea,men-sportswear
1000016235819-Black-Black,in-media-ea,men-sportswear
1000016214625-White-OffWhite,in-media,men-sportswear
1000015565927-White-White,in-media,men-sportswear
1000015566511-Black-Black,in-media,men-sportswear
1000016285182-Grey-DarkGrey,in-media-ea,men-sportswear
1000016415177-Grey-LightGrey,in-media-ea,men-sportswear
1000015566511-Green-Sage,in-media,men-sportswear
1000015566099-Black-Black,in-media-ea,men-sportswear
1000013385097-Blue-MidBlue,in-media-us,men-sportswear
1000013385097-Grey-LightGrey,in-media-us,men-sportswear
1000015611299-Black-Black,in-media,men-sportswear
1000015610914-Purple-Purple,in-media,men-sportswear
1000016415234-Green-Khaki,in-media,men-sportswear
1000016415234-White-OffWhite,in-media,men-sportswear
1000014704420-Purple-Purple,in-media,men-sportswear
1000015610682-Blue-Navy,in-media,men-sportswear
1000015566099-Grey-Grey,in-media-ea,men-sportswear
1000016415755-Black-Black,in-media-ea,men-sportswear
1000015566120-Black-Black,in-media,men-sportswear
1000014704670-White-White,in-media,men-sportswear
1000014704595-Yellow-LitYellow,in-media,men-sportswear
1000015566361-Red-Red,in-media,men-sportswear
1000016464028-Black-Black,in-media,men-sportswear
1000016236042-Blue-Blue,in-media-ea,men-sportswear
1000016285182-Black-Black,in-media-ea,men-sportswear
