sku_id,container,category
1000016262852-Green-LightGreen,in-media,women-ethnicwear
1000016262852-Pink-Fuchsia,in-media,women-ethnicwear
1000016262852-Pink-Fuschia,in-media,women-ethnicwear
1000016490839-Blue-Blue,in-media,women-ethnicwear
1000016598640-White-Offwhite,in-media-ea,women-ethnicwear
1000016270301-White-Offwhite,in-media-ea,women-ethnicwear
1000016266684-Beige-Beige,in-media-ea,women-ethnicwear
1000016247531-Pink-Pink,in-media,women-ethnicwear
1000015901920-Blue-Indigo,in-media,women-ethnicwear
1000016606185-Yellow-Yellow,in-media,women-ethnicwear
1000015546467-Blue-Indigo,in-media,women-ethnicwear
1000016266684-White-OffWhite,in-media-ea,women-ethnicwear
1000015661428-Green-Green,in-media-ea,women-ethnicwear
1000015132180-Purple-Lilac,in-media,women-ethnicwear
1000016343185-Blue-Blue,in-media,women-ethnicwear
1000015399387-Yellow-Lime,in-media,women-ethnicwear
1000015556252-Blue-Navy,in-media,women-ethnicwear
1000016378840-White-Offwhite,in-media,women-ethnicwear
1000016577484-Pink-Magenta,in-media,women-ethnicwear
1000016250586-White-White,in-media-ea,women-ethnicwear
1000016669993-Green-Lightgreen,in-media-ea,women-ethnicwear
1000014833633-Grey-Grey,in-media,women-ethnicwear
1000015073724-White-White,in-media,women-ethnicwear
1000015649604-White-OffWhite,in-media-ea,women-ethnicwear
1000016378815-Yellow,in-media-ea,women-ethnicwear
1000016223456-Blue-Navy,in-media,women-ethnicwear
1000016223456-Green-Emerald,in-media,women-ethnicwear
1000014796673-Blue-DarkBlue,in-media,women-ethnicwear
1000015902154-Yellow-Yellow,in-media,women-ethnicwear
1000016344674-Pink-Lightpink,in-media,women-ethnicwear
1000016344674-Yellow-Yellow,in-media,women-ethnicwear
1000016344674-White-White,in-media-ea,women-ethnicwear
1000015665741-White-OffWhite,in-media,women-ethnicwear
1000016019696-Red-Wine,in-media,women-ethnicwear
1000015606778-Pink-Pink,in-media,women-ethnicwear
1000016271201-Red-Maroon,in-media-ea,women-ethnicwear
1000016250586-Black-Black,in-media-ea,women-ethnicwear
1000015556281-Black-Black,in-media,women-ethnicwear
1000015556281-Red-Maroon,in-media,women-ethnicwear
1000016104146-Red-Red,in-media,women-ethnicwear
1000015457115-Blue-Blue,in-media,women-ethnicwear
1000015582097-Blue-Blue,in-media,women-ethnicwear
1000015582097-Yellow-Yellow,in-media,women-ethnicwear
1000015399387-Beige-Beige,in-media,women-ethnicwear
1000016223456-Red-Wine,in-media,women-ethnicwear
1000015073687-Blue-Blue,in-media,women-ethnicwear
1000015073687-Purple-Lavender,in-media,women-ethnicwear
1000016278638-Grey-Sage,in-media-ea,women-ethnicwear
1000015991667-Beige-Ivory,in-media,women-ethnicwear
1000016344084-Pink-Pink,in-media,women-ethnicwear
1000016344084-White-White,in-media,women-ethnicwear
1000016064571-Red-Red,in-media,women-ethnicwear
1000016064571-Yellow-Yellow,in-media,women-ethnicwear
1000016262741-Blue-Blue,in-media,women-ethnicwear
1000014462222-Black-Black,in-media,women-ethnicwear
1000014462222-Gold-Gold,in-media,women-ethnicwear
1000014462222-Multicolour-Mix,in-media,women-ethnicwear
1000014462222-Red-Red,in-media,women-ethnicwear
1000014462222-Silver-Silver,in-media,women-ethnicwear
1000016104114-Blue-Blue,in-media,women-ethnicwear
1000014639026-Blue-Blue,in-media,women-ethnicwear
1000016378840-Blue-Lightblue,in-media,women-ethnicwear
1000016344084-Blue-Lightblue,in-media-ea,women-ethnicwear
1000016076150-Green-Olive,in-media,women-ethnicwear
1000016598604-Red-Red,in-media-ea,women-ethnicwear
1000014038837-Beige-Beige,in-media,women-ethnicwear
1000014038837-Black-Black,in-media,women-ethnicwear
1000014038837-Blue-Navy,in-media,women-ethnicwear
1000014038837-Red-Maroon,in-media,women-ethnicwear
1000015982337-Orange-Rust,in-media,women-ethnicwear
1000015576245-Blue-Blue,in-media,women-ethnicwear
1000015556058-Blue-Indigo,in-media,women-ethnicwear
1000015902543-Black-Black,in-media,women-ethnicwear
1000014788762-Yellow-Mustard,in-media,women-ethnicwear
1000016164755-Purple-Lilac,in-media-ea,women-ethnicwear
1000016358546-Brown-Brown,in-media-ea,women-ethnicwear
1000016606235-Green-Green,in-media-ea,women-ethnicwear
1000015991737-Pink-Pink,in-media,women-ethnicwear
1000015983282-Blue-Indigo,in-media,women-ethnicwear
1000013350070-Black-Black,in-media-us,women-ethnicwear
1000015546454-White-OffWhite,in-media,women-ethnicwear
1000015053335-Blue-Indigo,in-media,women-ethnicwear
1000016411433-Grey-Sage,in-media-ea,women-ethnicwear
