sku_id,container,category
1000013757020-Green-Green,in-media-us,men-bottoms
1000016461102-Brown-Brown,in-media-ea,men-bottoms
1000016461102-Green-BrigtGreen,in-media-ea,men-bottoms
1000016044400-Grey-LightGrey,in-media-ea,men-bottoms
1000015663521-Brown-Brown,in-media,men-bottoms
1000016526711-Black-Black,in-media-ea,men-bottoms
1000015959955-Blue-Blue,in-media,men-bottoms
1000016610407-Green-Olive,in-media-ea,men-bottoms
1000015125577-Blue-Navy,in-media,men-bottoms
1000016180438-Black-Black,in-media,men-bottoms
1000016596889-Beige-Beige,in-media,men-bottoms
1000016623818-Blue-Blue,in-media-ea,men-bottoms
1000016452778-Green-Khaki,in-media,men-bottoms
1000016452759-Black-Black,in-media,men-bottoms
1000016452759-Grey-Grey,in-media,men-bottoms
1000016456178-Black-Black,in-media-ea,men-bottoms
1000016456178-Green-BrigtGreen,in-media-ea,men-bottoms
1000015125833-Black-Black,in-media,men-bottoms
1000016480873-Blue-DarkBlue,in-media-ea,men-bottoms
1000016480873-Brown-Stone,in-media,men-bottoms
1000016456141-Beige-Beige,in-media-ea,men-bottoms
1000016623818-Brown-Brown,in-media-ea,men-bottoms
1000016461102-Black-Black,in-media-ea,men-bottoms
1000016533597-Black-Black,in-media-ea,men-bottoms
1000016456178-Brown-Brown,in-media-ea,men-bottoms
1000015311808-Black-Black,in-media,men-bottoms
1000016543555-Grey-DarkGrey,in-media,men-bottoms
1000016452759-Green-Khaki,in-media,men-bottoms
1000015959948-Blue-Blue,in-media-ea,men-bottoms
1000015959948-Brown-Brown,in-media,men-bottoms
1000015068174-Blue-Blue,in-media,men-bottoms
1000015611583-Grey-LightGrey,in-media-ea,men-bottoms
1000009220767-Green,in-media,men-bottoms
1000015068162-Black-Black,in-media,men-bottoms
1000014702699-Beige-Beige,in-media,men-bottoms
1000016081732-Beige-Beige,in-media,men-bottoms
1000016081732-Black-JetBlack,in-media,men-bottoms
1000014889644-Green-Sage,in-media,men-bottoms
1000016013284-Black-Black,in-media,men-bottoms
1000016013284-Grey-DarkGrey,in-media,men-bottoms
1000014889644-Beige-Beige,in-media,men-bottoms
1000016069288-Beige-Beige,in-media,men-bottoms
1000015665124-Brown-Brown,in-media,men-bottoms
1000014706081-Black-Black,in-media,men-bottoms
1000015311808-White-White,in-media,men-bottoms
1000014375484-Grey-Anthra,in-media,men-bottoms
1000016069007-Beige-Beige,in-media,men-bottoms
1000015772172-Beige-Beige,in-media,men-bottoms
1000015772172-Green-Khaki,in-media,men-bottoms
1000016161856-White-Ecru,in-media,men-bottoms
1000016069007-Blue-Navy,in-media,men-bottoms
1000015437735-Black-Black,in-media-ea,men-bottoms
1000015437735-Multicolour-BkWt,in-media-ea,men-bottoms
1000015751178-Brown-Brown,in-media,men-bottoms
1000015437735-Black-JetBlack,in-media-ea,men-bottoms
1000016413458-Beige-Beige,in-media-ea,men-bottoms
1000012808356-Beige-Beige,in-media-us,men-bottoms
1000012808356-Beige-DarkKhaki,in-media,men-bottoms
1000012808356-Beige-LightBeige,in-media,men-bottoms
1000012808356-Black-Black,in-media-us,men-bottoms
1000012808356-Brown-Brown,in-media,men-bottoms
1000012808356-Brown-DarkBrown,in-media-uk,men-bottoms
1000012808356-Brown-LightBrown,in-media,men-bottoms
1000012808356-Green-DarkOlive,in-media-uk,men-bottoms
1000012808356-Grey-DarkGrey,in-media,men-bottoms
1000012808356-Grey-Grey,in-media-us,men-bottoms
1000012808356-Grey-LightGrey,in-media,men-bottoms
1000015564640-Green-Sage,in-media,men-bottoms
1000013626265-Beige-Cream,in-media-us,men-bottoms
1000013626265-Beige-LightBeige,in-media-ea,men-bottoms
1000013626265-Black-Black,in-media-us,men-bottoms
1000013626265-Blue-DustyBlue,in-media,men-bottoms
1000013626265-Brown-DarkBrown,in-media,men-bottoms
1000013626265-Green-DarkOlive,in-media-ea,men-bottoms
1000013626265-Grey-DarkGrey,in-media,men-bottoms
1000014767834-Beige-Beige,in-media,men-bottoms
1000014767834-Green-DarkOlive,in-media,men-bottoms
1000014767834-Green-Khaki,in-media,men-bottoms
1000012386997-Blue-DellaBlue,in-media-uk,men-bottoms
1000012386997-Blue-LightBlue,in-media-uk,men-bottoms
1000012386997-Brown-LightBrown,in-media,men-bottoms
1000012386997-Green-LightSage,in-media,men-bottoms
1000012386997-Grey-Grey,in-media-uk,men-bottoms
1000012386997-White-White,in-media-us,men-bottoms
1000013708830-Beige-LightKhaki,in-media-us,men-bottoms
1000013708830-Blue-LightBlue,in-media-us,men-bottoms
1000013708830-Green-LightSage,in-media,men-bottoms
1000013708830-Grey-Grey,in-media-us,men-bottoms
