color_variant_id,container,reprocess
1000015558464-Black-Black,in-media,
1000015599782-Beige-Beige,in-media,
1000014260951-White-White,in-media,
1000015026976-Brown-Tan,in-media,
1000015122601-Purple-Lilac,in-media,
1000015548012-Brown-Brown,in-media,
1000015579810-Black-Black,in-media,
1000015769387-Red-BordoRosewoo,in-media-ea,
1000013861889-Black-Black,in-media-us,
1000015168637-Yellow-Yellow,in-media,
1000015361745-Black-Black,in-media,
1000015649801-Pink-Ivory,in-media,
1000015762292-Black-Black,in-media,
1000015993545-Beige-Beige,in-media,
1000015993601-Beige-Cream,in-media,
1000016130468-Brown-Brown,in-media,
1000016344423-Red-Wine,in-media,
1000016521154-White-White,in-media-ea,
1000014026785-Brown-Tan,in-media,
1000015117517-Beige-Cream,in-media,
1000015599158-Pink-PinkRaniPin,in-media,
1000015991872-Purple-PurpleMau,in-media,
1000014285660-Black-Black,in-media,
1000015027153-White-White,in-media,
1000015068916-Purple-Lilac,in-media,
1000015122726-Beige-Beige,in-media,
1000015186420-Pink-PinkRaniPin,in-media,
1000015991878-Blue-NavyBlue,in-media,
1000014595253-Green-Green,in-media,
1000014827875-Beige-Beige,in-media,
1000014949798-Green-GreenOlive,in-media,
1000014949911-Beige-Beige,in-media,
1000014958438-Blue-Antique,in-media-ea,
1000015026926-Pink-PinkRaniPin,in-media,
1000015113016-Pink-Ivory,in-media,
1000015186395-Black-Black,in-media,
1000015588149-Beige-Cream,in-media-ea,
1000016123027-Pink-PinkRaniPin,in-media,
1000014754197-Grey-Grey,in-media,
1000015221562-Pink-PinkRaniPin,in-media,
1000015588170-Black-Black,in-media,
1000015599745-Brown-CamalTopSt,in-media,
1000016303222-Black-Black,in-media,
1000013134073-Purple-Purple,in-media,
1000014042873-Beige-Beige,in-media,
1000014083754-Pink-Peach,in-media-ea,
1000014827773-Purple-Lilac,in-media,
1000015027072-Black-Black,in-media,
1000015588097-Gold-LightGold,in-media,
1000015588097-Black-Black,in-media,
1000012953257-Blue-Antique,in-media,
1000014260831-White-White,in-media,
1000014827798-Brown-Brown,in-media,
1000015117663-Black-Black,in-media,
1000015599165-Beige-Beige,in-media,
1000016138092-White-White,in-media,
1000013707775-Black-Black,in-media,
1000014827798-Beige-Cream,in-media,
1000014958448-Beige-Beige,in-media-ea,
1000015068754-Black-Black,in-media,
1000015113041-Grey-Grey,in-media,
1000015156902-Purple-PurpleMau,in-media,
1000015579892-Black-Black,in-media,
1000015588076-Black-Black,in-media,
1000015769459-Black-Black,in-media-ea,
1000015774287-Black-Black,in-media,
1000015922728-Black-Black,in-media,
1000015922735-Beige-Beige,in-media,
1000015993559-Brown-Tan,in-media,
1000013507172-Beige-Cream,in-media,
1000014084769-Brown-BrownBeige,in-media,
1000015109903-Gold-LightGold,in-media,
1000015579704-Black-Black,in-media,
1000015643999-Beige-Beige,in-media,
1000015644062-Pink-DustySalmon,in-media-ea,
1000015993594-Black-Black,in-media,
1000012938424-Brown-Brown,in-media,
1000014042866-Beige-Beige,in-media,
1000014827773-Pink-Ivory,in-media,
1000014827829-Black-Black,in-media,
1000015068854-Beige-Cream,in-media,
1000015186370-Pink-Ivory,in-media,
1000015547835-Black-Black,in-media-ea,
1000015599172-Black-Black,in-media,
1000015922615-Pink-PinkRaniPin,in-media,
1000016013384-Brown-Brown,in-media,
1000016200920-Black-Black,in-media,
1000013719658-Black-Black,in-media-ea,
1000015117517-Black-Black,in-media,
1000015385182-Brown-Camel,in-media,
1000012407510-Black-Black,in-media,
1000014754182-Beige-Beige,in-media,
1000015173135-White-White,in-media,
1000015588045-Black-Black,in-media,
1000015631276-Black-Black,in-media,
1000014817702-Blue-Navy,in-media,
1000015148623-Pink-PinkRaniPin,in-media,
1000015156826-Black-Black,in-media,
1000015993587-Brown-Tan,in-media,
1000016123114-Pink-PinkRaniPin,in-media,
